date,air_temp,relhum,hour,ghi
2015/10/2 7:00,14.869,82.13066667,7,0
2015/10/2 8:00,13.98166667,84.39333333,8,0
2015/10/2 9:00,14.04366667,84.20166667,9,0
2015/10/2 10:00,14.24866667,81.87433333,10,0
2015/10/2 11:00,13.43133333,81.69066667,11,0
2015/10/2 12:00,14.99933333,75.51033333,12,0
2015/10/2 13:00,15.43,71.58266667,13,0
2015/10/2 14:00,14.65866667,78.63666667,14,53.98916667
2015/10/2 15:00,16.59333333,68.93466667,15,233.6483333
2015/10/2 16:00,19.77533333,56.02766667,16,410.415
2015/10/2 17:00,21.78766667,49.024,17,561.4583333
2015/10/2 18:00,23.364,44.80366667,18,670.9316667
2015/10/2 19:00,24.97966667,39.79133333,19,725.5633333
2015/10/2 20:00,27.06,32.45233333,20,718.9366667
2015/10/2 21:00,29.07933333,27.1,21,653.13
2015/10/2 22:00,30.22366667,24.04766667,22,532.7233333
2015/10/2 23:00,30.492,22.69,23,373.8616667
2015/10/3 0:00,30.33066667,21.48933333,0,195
2015/10/3 1:00,29.26066667,22.56133333,1,32.16266667
2015/10/3 2:00,26.68833333,26.77566667,2,0
2015/10/3 3:00,23.14733333,32.702,3,0
2015/10/3 4:00,21.091,37.51133333,4,0
2015/10/3 5:00,19.80666667,40.45933333,5,0
2015/10/3 6:00,18.27466667,45.212,6,0
2015/10/3 7:00,17.24866667,50.55833333,7,0
2015/10/3 8:00,17.50733333,51.26,8,0
2015/10/3 9:00,16.19633333,56.29633333,9,0
2015/10/3 10:00,14.81233333,62.01033333,10,0
2015/10/3 11:00,15.17133333,62.234,11,0
2015/10/3 12:00,14.81866667,61.75233333,12,0
2015/10/3 13:00,13.874,63.826,13,0
2015/10/3 14:00,14.74733333,60.407,14,50.7885
2015/10/3 15:00,19.22733333,47.74933333,15,228.8883333
2015/10/3 16:00,22.06733333,44.09233333,16,408.8266667
2015/10/3 17:00,23.491,41.81133333,17,560.8533333
2015/10/3 18:00,25.152,36.589,18,669.7516667
2015/10/3 19:00,26.93366667,31.576,19,722.6
2015/10/3 20:00,27.92266667,29.227,20,715.8633333
2015/10/3 21:00,29.02666667,27.34166667,21,644.625
2015/10/3 22:00,29.224,25.66733333,22,526.43
2015/10/3 23:00,28.947,23.924,23,368.2666667
2015/10/4 0:00,28.109,24.01466667,0,186.2533333
2015/10/4 1:00,22.95366667,38.64533333,1,28.06833333
2015/10/4 2:00,19.222,44.844,2,0
2015/10/4 3:00,16.90233333,51.44266667,3,0
2015/10/4 4:00,15.177,56.25766667,4,0
2015/10/4 5:00,14.592,58.09766667,5,0
2015/10/4 6:00,14.42533333,59.87866667,6,0
2015/10/4 7:00,14.05733333,62.61133333,7,0
2015/10/4 8:00,13.62866667,65.01566667,8,0
2015/10/4 9:00,13.621,66.234,9,0
2015/10/4 10:00,13.185,69.14133333,10,0
2015/10/4 11:00,11.60433333,72.95433333,11,0
2015/10/4 12:00,11.11433333,74.44466667,12,0
2015/10/4 13:00,11.44633333,73.877,13,0
2015/10/4 14:00,11.668,72.88966667,14,39.8785
2015/10/4 15:00,14.95166667,58.43233333,15,218.5866667
2015/10/4 16:00,17.75666667,47.56966667,16,398.2816667
2015/10/4 17:00,19.96666667,41.48266667,17,521.9666667
2015/10/4 18:00,21.50966667,37.59066667,18,579.21
2015/10/4 19:00,23.42333333,33.47366667,19,707.0466667
2015/10/4 20:00,24.476,32.08433333,20,696.79
2015/10/4 21:00,25.96633333,29.75733333,21,627.7883333
2015/10/4 22:00,26.30366667,29.92466667,22,509.1783333
2015/10/4 23:00,26.53,29.48166667,23,355.6183333
2015/10/5 0:00,25.27666667,31.47033333,0,137.9973333
2015/10/5 1:00,23.23333333,34.865,1,14.76616667
2015/10/5 2:00,21.09233333,38.99733333,2,0
2015/10/5 3:00,18.80833333,44.068,3,0
2015/10/5 4:00,18.21166667,45.65733333,4,0
2015/10/5 5:00,17.497,47.97333333,5,0
2015/10/5 6:00,17.07833333,49.56266667,6,0
2015/10/5 7:00,15.92866667,53.373,7,0
2015/10/5 8:00,15.64166667,54.287,8,0
2015/10/5 9:00,15.87533333,53.588,9,0
2015/10/5 10:00,15.971,53.97066667,10,0
2015/10/5 11:00,16.29166667,53.25533333,11,0
2015/10/5 12:00,14.84633333,58.13533333,12,0
2015/10/5 13:00,14.36133333,61.31833333,13,0
2015/10/5 14:00,14.34766667,61.76333333,14,44.25016667
2015/10/5 15:00,17.205,52.98666667,15,223.3016667
2015/10/5 16:00,20.71666667,43.29733333,16,399.1683333
2015/10/5 17:00,22.78233333,37.90766667,17,547.4416667
2015/10/5 18:00,24.13533333,33.84566667,18,652.3166667
2015/10/5 19:00,25.188,32.82933333,19,701.555
2015/10/5 20:00,25.92266667,31.34866667,20,691.7916667
2015/10/5 21:00,26.79366667,30.01933333,21,622.8416667
2015/10/5 22:00,26.81866667,29.93933333,22,503.1383333
2015/10/5 23:00,26.727,30.75033333,23,345.8916667
2015/10/6 0:00,26.29866667,32.114,0,168.93
2015/10/6 1:00,24.43233333,36.24866667,1,21.517
2015/10/6 2:00,21.657,43.707,2,0
2015/10/6 3:00,19.898,48.43766667,3,0
2015/10/6 4:00,19.093,55.36733333,4,0
2015/10/6 5:00,17.69333333,60.332,5,0
2015/10/6 6:00,16.59633333,63.61633333,6,0
2015/10/6 7:00,16.241,65.05533333,7,0
2015/10/6 8:00,15.48433333,68.31166667,8,0
2015/10/6 9:00,14.98933333,70.443,9,0
2015/10/6 10:00,14.55566667,70.967,10,0
2015/10/6 11:00,13.87033333,72.331,11,0
2015/10/6 12:00,13.23633333,74.583,12,0
2015/10/6 13:00,13.159,78.637,13,0
2015/10/6 14:00,14.01533333,78.019,14,41.775
2015/10/6 15:00,17.23766667,69.60566667,15,208.9283333
2015/10/6 16:00,20.42666667,56.81566667,16,387.7833333
2015/10/6 17:00,22.54833333,48.00433333,17,536.4016667
2015/10/6 18:00,24.53366667,41.25633333,18,652.0016667
2015/10/6 19:00,26.10666667,37.01933333,19,692.1366667
2015/10/6 20:00,26.865,33.98433333,20,683.9766667
2015/10/6 21:00,27.95166667,31.892,21,615.2566667
2015/10/6 22:00,28.059,31.89966667,22,507.9716667
2015/10/6 23:00,28.043,31.318,23,343.3783333
2015/10/7 0:00,27.73533333,32.452,0,164.4373333
2015/10/7 1:00,25.31966667,38.46433333,1,15.13433333
2015/10/7 2:00,22.40866667,46.51133333,2,0
2015/10/7 3:00,20.4,51.738,3,0
2015/10/7 4:00,19.22766667,57.04766667,4,0
2015/10/7 5:00,17.85133333,60.215,5,0
2015/10/7 6:00,17.032,63.298,6,0
2015/10/7 7:00,16.776,66.163,7,0
2015/10/7 8:00,16.251,65.5915,8,0
2015/10/7 9:00,15.72866667,66.89466667,9,0
2015/10/7 10:00,14.97033333,70.11666667,10,0
2015/10/7 11:00,14.49066667,70.97233333,11,0
2015/10/7 12:00,13.88266667,72.99566667,12,0
2015/10/7 13:00,13.86966667,73.04566667,13,0
2015/10/7 14:00,14.22866667,71.854,14,38.042
2015/10/7 15:00,17.554,62.186,15,209.7183333
2015/10/7 16:00,20.60533333,51.77333333,16,384.5016667
2015/10/7 17:00,23.757,42.41266667,17,531.8583333
2015/10/7 18:00,25.15333333,37.04866667,18,643.0366667
2015/10/7 19:00,27.38233333,33.938,19,684.9883333
2015/10/7 20:00,28.39866667,32.447,20,642.88
2015/10/7 21:00,29.22533333,30.93533333,21,608.5616667
2015/10/7 22:00,29.45166667,30.67166667,22,491.7783333
2015/10/7 23:00,29.07,32.17,23,262.175
2015/10/8 0:00,28.44833333,33.338,0,136.8416667
2015/10/8 1:00,26.91733333,37.27366667,1,14.71783333
2015/10/8 2:00,24.136,44.719,2,0
2015/10/8 3:00,21.962,48.74233333,3,0
2015/10/8 4:00,21.58933333,49.783,4,0
2015/10/8 5:00,20.66,52.069,5,0
2015/10/8 6:00,20.345,53.501,6,0
2015/10/8 7:00,20.291,55.844,7,0
2015/10/8 8:00,19.92166667,55.73633333,8,0
2015/10/8 9:00,19.76966667,58.818,9,0
2015/10/8 10:00,18.83933333,62.72233333,10,0
2015/10/8 11:00,17.88166667,66.503,11,0
2015/10/8 12:00,16.99033333,66.98066667,12,0
2015/10/8 13:00,17.66033333,63.416,13,0
2015/10/8 14:00,17.44233333,66.075,14,35.1415
2015/10/8 15:00,19.70466667,60.457,15,189.92
2015/10/8 16:00,23.22866667,48.834,16,350.1433333
2015/10/8 17:00,25.84466667,41.31233333,17,494.8683333
2015/10/8 18:00,28.61633333,34.237,18,611.5783333
2015/10/8 19:00,30.34333333,30.35,19,622.9683333
2015/10/8 20:00,29.727,32.01533333,20,363.0883333
2015/10/8 21:00,30.351,31.37166667,21,531.4566667
2015/10/8 22:00,31.47033333,27.71333333,22,418.1783333
2015/10/8 23:00,31.13133333,28.42733333,23,234.7166667
2015/10/9 0:00,29.99366667,30.34333333,0,76.51766667
2015/10/9 1:00,28.46533333,32.92933333,1,8.185
2015/10/9 2:00,26.21066667,39.10033333,2,0
2015/10/9 3:00,23.774,45.09066667,3,0
2015/10/9 4:00,22.18333333,49.34866667,4,0
2015/10/9 5:00,20.66766667,51.68866667,5,0
2015/10/9 6:00,21.52466667,50.04333333,6,0
2015/10/9 7:00,20.36866667,51.44833333,7,0
2015/10/9 8:00,18.91733333,57.1895,8,0
2015/10/9 9:00,18.41266667,57.44333333,9,0
2015/10/9 10:00,18.179,58.75366667,10,0
2015/10/9 11:00,17.28266667,61.81566667,11,0
2015/10/9 12:00,16.65033333,62.18033333,12,0
2015/10/9 13:00,15.57133333,66.25266667,13,0
2015/10/9 14:00,15.18733333,67.48566667,14,26.7235
2015/10/9 15:00,18.93833333,56.96233333,15,219.4083333
2015/10/9 16:00,23.669,41.56533333,16,395.3816667
2015/10/9 17:00,25.803,37.89866667,17,543.4816667
2015/10/9 18:00,29.14,31.02133333,18,650.005
2015/10/9 19:00,30.47233333,28.57066667,19,698.2066667
2015/10/9 20:00,31.538,26.66233333,20,686.42
2015/10/9 21:00,31.822,25.287,21,615.93
2015/10/9 22:00,32.214,22.95066667,22,505.2933333
2015/10/9 23:00,32.92566667,21.56133333,23,351.2233333
2015/10/10 0:00,32.52533333,20.819,0,166.6125
2015/10/10 1:00,29.81433333,24.70966667,1,13.94533333
2015/10/10 2:00,25.301,30.52533333,2,0
2015/10/10 3:00,22.603,33.98533333,3,0
2015/10/10 4:00,21.185,36.12833333,4,0
2015/10/10 5:00,19.762,39.52733333,5,0
2015/10/10 6:00,18.986,40.905,6,0
2015/10/10 7:00,18.663,41.497,7,0
2015/10/10 8:00,16.13466667,49.31333333,8,0
2015/10/10 9:00,14.38766667,55.34033333,9,0
2015/10/10 10:00,15.531,53.64133333,10,0
2015/10/10 11:00,14.88633333,55.374,11,0
2015/10/10 12:00,16.54733333,51.08033333,12,0
2015/10/10 13:00,13.89033333,60.408,13,0
2015/10/10 14:00,13.47633333,62.53266667,14,38.21783333
2015/10/10 15:00,17.64666667,49.912,15,213.81
2015/10/10 16:00,22.65766667,45.30266667,16,387.6083333
2015/10/10 17:00,24.882,41.95333333,17,531.5066667
2015/10/10 18:00,27.508,33.30066667,18,633.625
2015/10/10 19:00,29.747,26.51333333,19,686.21
2015/10/10 20:00,31.26566667,25.13333333,20,678.055
2015/10/10 21:00,32.379,23.39933333,21,610.7966667
2015/10/10 22:00,32.39333333,23.462,22,490.5033333
2015/10/10 23:00,32.47233333,23.13433333,23,334.1366667
2015/10/11 0:00,30.77,32.75566667,0,150.1003333
2015/10/11 1:00,27.561,40.65566667,1,11.5205
2015/10/11 2:00,24.314,48.629,2,0
2015/10/11 3:00,21.921,54.21233333,3,0
2015/10/11 4:00,20.115,57.81233333,4,0
2015/10/11 5:00,18.788,60.31966667,5,0
2015/10/11 6:00,17.57066667,63.466,6,0
2015/10/11 7:00,17.901,61.51266667,7,0
2015/10/11 8:00,17.76083333,59.647,8,0
2015/10/11 9:00,16.04666667,66.08033333,9,0
2015/10/11 10:00,15.257,67.70866667,10,0
2015/10/11 11:00,14.24933333,70.69933333,11,0
2015/10/11 12:00,13.546,74.20266667,12,0
2015/10/11 13:00,13.7,74.119,13,0
2015/10/11 14:00,13.339,76.07366667,14,35.51566667
2015/10/11 15:00,17.583,59.823,15,212.0783333
2015/10/11 16:00,20.931,50.22166667,16,386.955
2015/10/11 17:00,23.23,44.73033333,17,532.9933333
2015/10/11 18:00,25.44433333,38.40766667,18,635.8633333
2015/10/11 19:00,27.83833333,33.11566667,19,685.185
2015/10/11 20:00,29.508,29.97333333,20,673.8033333
2015/10/11 21:00,30.74066667,26.37766667,21,605.3983333
2015/10/11 22:00,31.48833333,24.481,22,489.375
2015/10/11 23:00,31.56133333,24.40833333,23,332.1283333
2015/10/12 0:00,30.78166667,25.23933333,0,155.6893333
2015/10/12 1:00,28.537,29.09,1,10.88033333
2015/10/12 2:00,24.04066667,38.70866667,2,0
2015/10/12 3:00,22.95566667,44.79733333,3,0
2015/10/12 4:00,20.25,47.73066667,4,0
2015/10/12 5:00,19.93266667,45.85466667,5,0
2015/10/12 6:00,19.17033333,48.92,6,0
2015/10/12 7:00,18.32066667,52.9,7,0
2015/10/12 8:00,18.4,53.21966667,8,0
2015/10/12 9:00,18.42433333,50.98766667,9,0
2015/10/12 10:00,16.72533333,56.17,10,0
2015/10/12 11:00,16.66533333,56.717,11,0
2015/10/12 12:00,15.97966667,58.33566667,12,0
2015/10/12 13:00,15.03133333,61.58833333,13,0
2015/10/12 14:00,14.15066667,66.267,14,34.2635
2015/10/12 15:00,18.768,51.897,15,208.015
2015/10/12 16:00,23.881,38.29166667,16,381.91
2015/10/12 17:00,25.44833333,35.73866667,17,529.44
2015/10/12 18:00,28.18233333,30.62533333,18,632.0333333
2015/10/12 19:00,30.51166667,26.17266667,19,680.76
2015/10/12 20:00,32.17133333,23.279,20,671.855
2015/10/12 21:00,33.60733333,20.41433333,21,603.8466667
2015/10/12 22:00,34.25933333,19.77166667,22,486.3216667
2015/10/12 23:00,34.38566667,19.06333333,23,329.0316667
2015/10/13 0:00,33.67733333,20.01233333,0,151.1781667
2015/10/13 1:00,31.26133333,23.86366667,1,9.381833333
2015/10/13 2:00,28.447,29.01366667,2,0
2015/10/13 3:00,25.446,35.87433333,3,0
2015/10/13 4:00,23.588,39.44666667,4,0
2015/10/13 5:00,22.19633333,41.34933333,5,0
2015/10/13 6:00,21.432,41.721,6,0
2015/10/13 7:00,19.551,44.57433333,7,0
2015/10/13 8:00,18.113,49.2125,8,0
2015/10/13 9:00,19.357,44.917,9,0
2015/10/13 10:00,19.51366667,43.73633333,10,0
2015/10/13 11:00,19.086,44.27166667,11,0
2015/10/13 12:00,18.866,44.58833333,12,0
2015/10/13 13:00,17.97833333,47.74833333,13,0
2015/10/13 14:00,16.03,54.99,14,32.02266667
2015/10/13 15:00,20.193,43.95366667,15,198.345
2015/10/13 16:00,26.475,30.32966667,16,368.16
2015/10/13 17:00,29.25833333,26.273,17,511.01
2015/10/13 18:00,30.83766667,23.86466667,18,612.9366667
2015/10/13 19:00,32.82466667,20.839,19,661.4116667
2015/10/13 20:00,34.04233333,19.24433333,20,651.28
2015/10/13 21:00,34.70433333,17.64433333,21,582.1516667
2015/10/13 22:00,35.28133333,16.14666667,22,462.4516667
2015/10/13 23:00,35.17066667,16.79933333,23,307.12
2015/10/14 0:00,34.33633333,17.88,0,135.4825
2015/10/14 1:00,31.80866667,21.36866667,1,7.766333333
2015/10/14 2:00,27.29466667,28.687,2,0
2015/10/14 3:00,25.08333333,32.97966667,3,0
2015/10/14 4:00,23.992,33.14733333,4,0
2015/10/14 5:00,22.725,34.30633333,5,0
2015/10/14 6:00,22.08866667,35.12166667,6,0
2015/10/14 7:00,21.05866667,37.17533333,7,0
2015/10/14 8:00,20.10166667,39.381,8,0
2015/10/14 9:00,18.871,42.491,9,0
2015/10/14 10:00,18.176,44.97866667,10,0
2015/10/14 11:00,18.626,41.89133333,11,0
2015/10/14 12:00,18.62833333,41.38566667,12,0
2015/10/14 13:00,18.61866667,40.972,13,0
2015/10/14 14:00,18.90433333,38.89266667,14,29.38233333
2015/10/14 15:00,21.71066667,33.65566667,15,193.73
2015/10/14 16:00,25.54766667,26.068,16,352.1766667
2015/10/14 17:00,27.28,22.696,17,402.4783333
2015/10/14 18:00,28.679,22.92166667,18,493.71
2015/10/14 19:00,31.15133333,19.79066667,19,606.7466667
2015/10/14 20:00,33.187,18.64333333,20,655.8683333
2015/10/14 21:00,33.71633333,20.28566667,21,477.615
2015/10/14 22:00,33.418,21.41566667,22,471.5583333
2015/10/14 23:00,33.871,20.492,23,283.4533333
2015/10/15 0:00,32.79166667,22.328,0,128.4588333
2015/10/15 1:00,29.914,26.38366667,1,10.501
2015/10/15 2:00,26.82,31.72466667,2,0
2015/10/15 3:00,25.56066667,33.17533333,3,0
2015/10/15 4:00,24.37166667,33.14066667,4,0
2015/10/15 5:00,23.195,34.04466667,5,0
2015/10/15 6:00,22.91166667,30.501,6,0
2015/10/15 7:00,21.333,33.744,7,0
2015/10/15 8:00,20.45166667,35.291,8,0
2015/10/15 9:00,19.89966667,37.48833333,9,0
2015/10/15 10:00,20.571,33.50466667,10,0
2015/10/15 11:00,20.665,32.803,11,0
2015/10/15 12:00,20.18,33.269,12,0
2015/10/15 13:00,19.958,32.401,13,0
2015/10/15 14:00,20.41833333,33.009,14,29.79516667
2015/10/15 15:00,23.165,31.059,15,187.4183333
2015/10/15 16:00,26.552,28.46933333,16,350.07
2015/10/15 17:00,28.59166667,24.995,17,491.135
2015/10/15 18:00,29.394,22.638,18,574.335
2015/10/15 19:00,29.957,23.02366667,19,465.575
2015/10/15 20:00,29.88566667,25.77366667,20,317.34
2015/10/15 21:00,31.192,24.204,21,520.8683333
2015/10/15 22:00,31.89666667,21.69566667,22,432.6716667
2015/10/15 23:00,30.27633333,22.36633333,23,128.6596667
2015/10/16 0:00,28.893,23.24933333,0,23.00016667
2015/10/16 1:00,26.56566667,28.49033333,1,3.154166667
2015/10/16 2:00,23.67833333,33.23066667,2,0
2015/10/16 3:00,21.83733333,35.96766667,3,0
2015/10/16 4:00,20.30133333,43.75066667,4,0
2015/10/16 5:00,19.221,48.10533333,5,0
2015/10/16 6:00,19.44466667,48.09566667,6,0
2015/10/16 7:00,19.88233333,46.02233333,7,0
2015/10/16 8:00,18.57966667,47.14466667,8,0
2015/10/16 9:00,18.053,46.53666667,9,0
2015/10/16 10:00,18.44033333,48.38933333,10,0
2015/10/16 11:00,20.229,48.46866667,11,0
2015/10/16 12:00,20.75166667,49.698,12,0
2015/10/16 13:00,18.541,55.707,13,0
2015/10/16 14:00,17.18033333,58.822,14,11.891
2015/10/16 15:00,17.73933333,57.39666667,15,81.34066667
2015/10/16 16:00,20.49333333,50.356,16,309.675
2015/10/16 17:00,23.53466667,42.39166667,17,476.0416667
2015/10/16 18:00,26.51,36.208,18,577.4233333
2015/10/16 19:00,28.60133333,32.46133333,19,633
2015/10/16 20:00,30.089,29.36433333,20,624.8933333
2015/10/16 21:00,30.862,28.17366667,21,557.9033333
2015/10/16 22:00,30.95433333,28.74266667,22,441.6533333
2015/10/16 23:00,30.90766667,29.34666667,23,291.9816667
2015/10/17 0:00,30.13866667,30.37766667,0,123.294
2015/10/17 1:00,27.894,34.65466667,1,4.0685
2015/10/17 2:00,25.122,40.22366667,2,0
2015/10/17 3:00,24.64266667,41.29966667,3,0
2015/10/17 4:00,22.61333333,45.596,4,0
2015/10/17 5:00,21.503,52.66133333,5,0
2015/10/17 6:00,20.08866667,58.43966667,6,0
2015/10/17 7:00,18.36766667,64.09566667,7,0
2015/10/17 8:00,17.33166667,66.777,8,0
2015/10/17 9:00,16.84933333,70.292,9,0
2015/10/17 10:00,15.374,85.32666667,10,0
2015/10/17 11:00,15.29766667,85.02,11,0
2015/10/17 12:00,14.65566667,86.01666667,12,0
2015/10/17 13:00,14.422,86.58166667,13,0
2015/10/17 14:00,14.189,87.065,14,2.071666667
2015/10/17 15:00,14.45233333,84.82,15,26.88333333
2015/10/17 16:00,15.59366667,79.522,16,159.6333333
2015/10/17 17:00,16.421,75.80566667,17,199.785
2015/10/17 18:00,17.109,73.307,18,215.6333333
2015/10/17 19:00,18.80933333,65.52,19,382.5483333
2015/10/17 20:00,19.846,60.442,20,232.2423333
2015/10/17 21:00,18.856,69.72333333,21,214.43
2015/10/17 22:00,19.985,56.192,22,268.355
2015/10/17 23:00,20.68766667,56.51666667,23,202.1666667
2015/10/18 0:00,20.58333333,56.78033333,0,110.8181667
2015/10/18 1:00,19.48666667,61.45966667,1,4.870666667
2015/10/18 2:00,18.309,65.67133333,2,0
2015/10/18 3:00,17.23266667,72.41266667,3,0
2015/10/18 4:00,16.36233333,80.43666667,4,0
2015/10/18 5:00,15.62166667,82.06333333,5,0
2015/10/18 6:00,14.98,82.75833333,6,0
2015/10/18 7:00,14.135,85.44166667,7,0
2015/10/18 8:00,14.30933333,85.60833333,8,0
2015/10/18 9:00,14.38866667,86.235,9,0
2015/10/18 10:00,15.215,83.34333333,10,0
2015/10/18 11:00,15.327,82.36333333,11,0
2015/10/18 12:00,15.32666667,81.98333333,12,0
2015/10/18 13:00,15.149,82.55333333,13,0
2015/10/18 14:00,14.864,83.59,14,3.024333333
2015/10/18 15:00,15.00533333,81.87333333,15,59.39583333
2015/10/18 16:00,15.23033333,79.78833333,16,94.50616667
2015/10/18 17:00,16.466,74.641,17,192.885
2015/10/18 18:00,17.73166667,68.562,18,265.3633333
2015/10/18 19:00,19.42733333,61.24433333,19,437.8066667
2015/10/18 20:00,20.72766667,55.806,20,459.6833333
2015/10/18 21:00,21.60366667,53.273,21,424.745
2015/10/18 22:00,22.311,50.673,22,397.8393333
2015/10/18 23:00,23.31366667,46.08,23,279.5228333
2015/10/19 0:00,21.71866667,50.486,0,75.29916667
2015/10/19 1:00,19.971,56.972,1,4.009666667
2015/10/19 2:00,18.79866667,61.49266667,2,0
2015/10/19 3:00,17.82766667,61.55,3,0
2015/10/19 4:00,16.776,67.00066667,4,0
2015/10/19 5:00,15.38333333,73.89766667,5,0
2015/10/19 6:00,14.71866667,79.39133333,6,0
2015/10/19 7:00,13.49,82.76833333,7,0
2015/10/19 8:00,13.317,83.33666667,8,0
2015/10/19 9:00,13.54533333,83.775,9,0
2015/10/19 10:00,13.58733333,84.38333333,10,0
2015/10/19 11:00,14.34033333,81.655,11,0
2015/10/19 12:00,13.69066667,82.21333333,12,0
2015/10/19 13:00,12.90766667,84.03333333,13,0
2015/10/19 14:00,13.275,83.32833333,14,11.433
2015/10/19 15:00,15.18666667,76.504,15,163.2186667
2015/10/19 16:00,17.82266667,66.86033333,16,352.0283333
2015/10/19 17:00,19.53733333,57.95533333,17,493.4283333
2015/10/19 18:00,20.795,47.189,18,597.4
2015/10/19 19:00,22.309,42.223,19,644.3083333
2015/10/19 20:00,23.167,42.60533333,20,623.3683333
2015/10/19 21:00,23.471,41.64833333,21,560.9433333
2015/10/19 22:00,23.59766667,40.993,22,442.2633333
2015/10/19 23:00,23.117,41.53533333,23,210.4913333
2015/10/20 0:00,22.03033333,45.944,0,45.94533333
2015/10/20 1:00,21.00033333,49.59566667,1,1.521666667
2015/10/20 2:00,19.20466667,56.261,2,0
2015/10/20 3:00,17.65066667,62.20233333,3,0
2015/10/20 4:00,16.014,67.96933333,4,0
2015/10/20 5:00,14.77433333,75.88066667,5,0
2015/10/20 6:00,14.72166667,75.965,6,0
2015/10/20 7:00,14.363,76.67733333,7,0
2015/10/20 8:00,14.044,78.43533333,8,0
2015/10/20 9:00,13.446,79.77266667,9,0
2015/10/20 10:00,13.14133333,79.38433333,10,0
2015/10/20 11:00,12.292,80.82233333,11,0
2015/10/20 12:00,11.86566667,81.08266667,12,0
2015/10/20 13:00,11.355,82.595,13,0
2015/10/20 14:00,10.694,83.20833333,14,20.53383333
2015/10/20 15:00,12.722,75.27666667,15,187.01
2015/10/20 16:00,15.866,64.48833333,16,361.78
2015/10/20 17:00,18.46266667,52.05066667,17,507.3266667
2015/10/20 18:00,20.9,43.07766667,18,608.245
2015/10/20 19:00,24.115,35.13733333,19,655.535
2015/10/20 20:00,27.246,26.886,20,642.095
2015/10/20 21:00,28.24566667,23.87933333,21,568.4083333
2015/10/20 22:00,28.47566667,22.81166667,22,448.6216667
2015/10/20 23:00,27.86366667,23.96333333,23,289.975
2015/10/21 0:00,26.805,26.07966667,0,115.4373333
2015/10/21 1:00,25.16166667,28.20433333,1,3.259333333
2015/10/21 2:00,23.266,30.94366667,2,0
2015/10/21 3:00,20.898,36.701,3,0
2015/10/21 4:00,19.567,41.40033333,4,0
2015/10/21 5:00,18.22566667,45.76933333,5,0
2015/10/21 6:00,17.12566667,47.95233333,6,0
2015/10/21 7:00,15.60333333,52.99733333,7,0
2015/10/21 8:00,14.21733333,52.57233333,8,0
2015/10/21 9:00,13.71433333,54.18533333,9,0
2015/10/21 10:00,12.874,59.29166667,10,0
2015/10/21 11:00,13.20133333,61.417,11,0
2015/10/21 12:00,12.12766667,63.64566667,12,0
2015/10/21 13:00,12.213,60.03633333,13,0
2015/10/21 14:00,12.05833333,60.42466667,14,18.87266667
2015/10/21 15:00,14.371,53.893,15,181.1066667
2015/10/21 16:00,19.61466667,44.00133333,16,355.7866667
2015/10/21 17:00,21.86766667,38.45433333,17,501.7333333
2015/10/21 18:00,23.66066667,35.483,18,602.4766667
2015/10/21 19:00,25.03366667,33.03866667,19,647.5583333
2015/10/21 20:00,25.97866667,29.60066667,20,635.11
2015/10/21 21:00,26.847,27.81733333,21,562.5016667
2015/10/21 22:00,27.41666667,25.14,22,447.0483333
2015/10/21 23:00,27.6,23.75566667,23,289.115
2015/10/22 0:00,26.49133333,25.591,0,112.3961667
2015/10/22 1:00,23.51233333,32.165,1,2.675833333
2015/10/22 2:00,19.99266667,41.061,2,0
2015/10/22 3:00,18.83933333,45.738,3,0
2015/10/22 4:00,18.12766667,49.22,4,0
2015/10/22 5:00,16.814,53.917,5,0
2015/10/22 6:00,14.93166667,60.67166667,6,0
2015/10/22 7:00,15.22266667,59.89633333,7,0
2015/10/22 8:00,16.39266667,56.94766667,8,0
2015/10/22 9:00,17.96766667,51.25466667,9,0
2015/10/22 10:00,18.50433333,49.03533333,10,0
2015/10/22 11:00,16.83066667,52.825,11,0
2015/10/22 12:00,15.76066667,56.261,12,0
2015/10/22 13:00,15.257,54.498,13,0
2015/10/22 14:00,15.862,49.12966667,14,7.366833333
2015/10/22 15:00,17.019,46.76433333,15,141.118
2015/10/22 16:00,19.199,44.36766667,16,243.6345
2015/10/22 17:00,22.57433333,37.04633333,17,480.74
2015/10/22 18:00,24.65233333,31.07166667,18,578.3666667
2015/10/22 19:00,25.53233333,29.33766667,19,622.9933333
2015/10/22 20:00,26.589,27.69233333,20,616.4516667
2015/10/22 21:00,27.26133333,27.21233333,21,551.2433333
2015/10/22 22:00,27.656,25.04133333,22,438.6233333
2015/10/22 23:00,27.18233333,24.61333333,23,250.6683333
2015/10/23 0:00,26.02533333,26.29133333,0,73.20766667
2015/10/23 1:00,24.14633333,30.25533333,1,3.646333333
2015/10/23 2:00,22.04166667,36.11266667,2,0
2015/10/23 3:00,20.38733333,40.75133333,3,0
2015/10/23 4:00,18.347,46.71533333,4,0
2015/10/23 5:00,16.701,51.47433333,5,0
2015/10/23 6:00,15.143,55.41233333,6,0
2015/10/23 7:00,14.198,59.334,7,0
2015/10/23 8:00,13.24766667,63.06266667,8,0
2015/10/23 9:00,14.146,58.62266667,9,0
2015/10/23 10:00,13.43266667,59.84633333,10,0
2015/10/23 11:00,12.73066667,61.73833333,11,0
2015/10/23 12:00,12.30166667,62.97366667,12,0
2015/10/23 13:00,11.721,61.532,13,0
